word;stemmed;sequence number;word count;negative;positive;uncertainty;litigious;constraining;superfluous;interesting
goulashes;goulash;31901;0;0;0;0;0;0;0;0
gourd;gourd;31902;27;0;0;0;0;0;0;0
gourde;gourd;31903;0;0;0;0;0;0;0;0
gourdes;gourd;31904;0;0;0;0;0;0;0;0
gourds;gourd;31905;0;0;0;0;0;0;0;0
gourmand;gourmand;31906;1;0;0;0;0;0;0;0
gourmands;gourmand;31907;0;0;0;0;0;0;0;0
gourmet;gourmet;31908;12953;0;0,375;0;0;0;0;0
gourmets;gourmet;31909;13;0;0;0;0;0;0;0
gout;gout;31910;2684;0,375;0;0;0;0;0;0
goutier;goutier;31911;1;0;0;0;0;0;0;0
goutiest;goutiest;31912;0;0;0;0;0;0;0;0
gouts;gout;31913;3;0;0;0;0;0;0;0
gouty;gouti;31914;130;0,625;0;0;0;0;0;0
govern;govern;31915;250525;0;0,25;0;0;0;0;0
governable;govern;31916;0;0;0,625;0;0;0;0;0
governance;govern;31917;275991;0;0;0;0;0;0;0
governances;govern;31918;87;0;0;0;0;0;0;0
governed;govern;31919;734483;0;0;0;0;0;0;0
governess;gover;31920;12;0;0;0;0;0;0;0
governesses;gover;31921;0;0;0;0;0;0;0;0
governing;govern;31922;969297;0;0,25;0;0;0;0;0
government;govern;31923;2835110;0;0;0;0;0;0;0
governmental;government;31924;1873945;0;0;0;0;0;0;0
governmentally;government;31925;2547;0;0;0;0;0;0;0
governments;govern;31926;230049;0;0;0;0;0;0;0
governor;governor;31927;15349;0;0;0;0;0;0;0
governors;governor;31928;7617;0;0;0;0;0;0;0
governorship;governorship;31929;23;0;0;0;0;0;0;0
governorships;governorship;31930;31;0;0;0;0;0;0;0
governs;govern;31931;41347;0;0;0;0;0;0;0
gown;gown;31932;397;0,125;0;0;0;0;0;0
gowned;gown;31933;0;0,5;0;0;0;0;0;0
gowning;gown;31934;106;0;0;0;0;0;0;0
gowns;gown;31935;2386;0;0;0;0;0;0;0
grab;grab;31936;2433;0;0;0;0;0;0;0
grabbed;grab;31937;26;0;0;0;0;0;0;0
grabber;grabber;31938;304;0;0;0;0;0;0;0
grabbers;grabber;31939;128;0;0;0;0;0;0;0
grabbier;grabbier;31940;0;0;0;0;0;0;0;0
grabbiest;grabbiest;31941;0;0;0;0;0;0;0;0
grabbing;grab;31942;75;0;0;0;0;0;0;0
grabby;grabbi;31943;0;0;0;0;0;0;0;0
grabs;grab;31944;113;0;0;0;0;0;0;0
grace;grace;31945;142892;0;0,5;0;0;0;0;0
graced;grace;31946;17;0;0;0;0;0;0;0
graceful;grace;31947;69;0,125;0,5;0;0;0;0;0
gracefully;grace;31948;69;0;0,25;0;0;0;0;0
gracefulness;grace;31949;0;0;0,5;0;0;0;0;0
gracefulnesses;grace;31950;0;0;0;0;0;0;0;0
graceless;graceless;31951;0;0,25;0;0;0;0;0;0
gracelessly;gracelessli;31952;0;0;0,25;0;0;0;0;0
gracelessness;graceless;31953;0;0,25;0;0;0;0;0;0
gracelessnesses;graceless;31954;0;0;0;0;0;0;0;0
graces;grace;31955;55;0;0;0;0;0;0;0
gracing;grace;31956;6;0;0;0;0;0;0;0
gracious;graciou;31957;95;0,125;0,625;0;0;0;0;0
graciously;gracious;31958;51;0;0,375;0;0;0;0;0
graciousness;gracious;31959;2;0,375;0,5;0;0;0;0;0
graciousnesses;gracious;31960;0;0;0;0;0;0;0;0
grackle;grackl;31961;0;0;0;0;0;0;0;0
grackles;grackl;31962;0;0;0;0;0;0;0;0
grad;grad;31963;195;0;0;0;0;0;0;0
gradate;gradat;31964;2;0;0;0;0;0;0;0
gradated;gradat;31965;8;0;0;0;0;0;0;0
gradates;gradat;31966;0;0;0;0;0;0;0;0
gradating;gradat;31967;0;0;0;0;0;0;0;0
gradation;gradat;31968;394;0;0;0;0;0;0;0
gradations;gradat;31969;793;0;0;0;0;0;0;0
grade;grade;31970;424647;0;0;0;0;0;0;0
graded;grade;31971;50161;0;0;0;0;0;0;0
grader;grader;31972;320;0;0;0;0;0;0;0
graders;grader;31973;1093;0;0;0;0;0;0;0
grades;grade;31974;71107;0;0;0;0;0;0;0
gradient;gradient;31975;2799;0;0;0;0;0;0;0
gradients;gradient;31976;487;0;0;0;0;0;0;0
grading;grade;31977;44162;0;0;0;0;0;0;0
gradings;grade;31978;670;0;0;0;0;0;0;0
grads;grad;31979;14;0;0;0;0;0;0;0
gradual;gradual;31980;27570;0;0;0;0;0;0;0
gradualism;gradual;31981;9;0;0;0;0;0;0;0
gradualisms;gradual;31982;0;0;0;0;0;0;0;0
gradually;gradual;31983;54167;0;0;0;0;0;0;0
gradualness;gradual;31984;0;0,25;0,125;0;0;0;0;0
gradualnesses;gradual;31985;0;0;0;0;0;0;0;0
graduate;graduat;31986;50623;0;0;0;0;0;0;0
graduated;graduat;31987;58743;0;0;0;0;0;0;0
graduates;graduat;31988;8489;0;0;0;0;0;0;0
graduating;graduat;31989;3894;0;0;0;0;0;0;0
graduation;graduat;31990;8893;0;0;0;0;0;0;0
graduations;graduat;31991;651;0;0;0;0;0;0;0
graffiti;graffiti;31992;687;0,125;0;0;0;0;0;0
graffito;graffito;31993;0;0,125;0;0;0;0;0;0
graft;graft;31994;14869;0;0;0;0;0;0;2009
grafted;graft;31995;519;0;0;0;0;0;0;0
grafter;grafter;31996;0;0;0;0;0;0;0;0
grafters;grafter;31997;0;0;0;0;0;0;0;0
grafting;graft;31998;3121;0;0;0;0;0;0;0
grafts;graft;31999;8143;0;0;0;0;0;0;0
graham;graham;32000;32430;0;0;0;0;0;0;0
grain;grain;32001;70728;0;0;0;0;0;0;0
grained;grain;32002;1861;0;0;0;0;0;0;0
grainier;grainier;32003;10;0;0;0;0;0;0;0
grainiest;grainiest;32004;0;0;0;0;0;0;0;0
graininess;graini;32005;107;0,25;0,125;0;0;0;0;0
graininesses;graini;32006;0;0;0;0;0;0;0;0
grains;grain;32007;48298;0;0;0;0;0;0;0
grainy;graini;32008;47;0;0;0;0;0;0;0
gram;gram;32009;4530;0;0;0;0;0;0;0
grammar;grammar;32010;626;0;0;0;0;0;0;0
grammarian;grammarian;32011;0;0;0;0;0;0;0;0
grammarians;grammarian;32012;0;0;0;0;0;0;0;0
grammars;grammar;32013;59;0;0;0;0;0;0;0
grammatical;grammat;32014;3071;0;0;0;0;0;0;0
grammatically;grammat;32015;29;0;0;0;0;0;0;0
gramme;gramm;32016;6;0;0;0;0;0;0;0
grammes;gramm;32017;13;0;0;0;0;0;0;0
gramophone;gramophon;32018;44;0;0;0;0;0;0;0
gramophones;gramophon;32019;3;0;0;0;0;0;0;0
grampus;grampu;32020;0;0;0;0;0;0;0;0
grampuses;grampus;32021;0;0;0;0;0;0;0;0
grams;gram;32022;10652;0;0;0;0;0;0;0
granaries;granari;32023;30;0;0;0;0;0;0;0
granary;granari;32024;101;0;0;0;0;0;0;0
grand;grand;32025;55726;0,25;0,375;0;0;0;0;0
grandam;grandam;32026;6;0;0;0;0;0;0;0
grandams;grandam;32027;0;0;0;0;0;0;0;0
grandaunt;grandaunt;32028;0;0;0;0;0;0;0;0
grandaunts;grandaunt;32029;0;0;0;0;0;0;0;0
grandchild;grandchild;32030;3727;0;0;0;0;0;0;0
grandchildren;grandchildren;32031;10466;0;0;0;0;0;0;0
granddad;granddad;32032;3;0;0;0;0;0;0;0
granddaddies;granddaddi;32033;0;0;0;0;0;0;0;0
granddaddy;granddaddi;32034;0;0;0;0;0;0;0;0
granddads;granddad;32035;0;0;0;0;0;0;0;0
granddaughter;granddaught;32036;267;0;0;0;0;0;0;0
granddaughters;granddaught;32037;39;0;0;0;0;0;0;0
grandee;grande;32038;1;0;0,5;0;0;0;0;0
grandees;grande;32039;0;0;0;0;0;0;0;0
grander;grander;32040;243;0;0;0;0;0;0;0
grandest;grandest;32041;6;0;0;0;0;0;0;0
grandeur;grandeur;32042;150;0,375;0,5;0;0;0;0;0
grandeurs;grandeur;32043;0;0;0;0;0;0;0;0
grandfather;grandfath;32044;5039;0;0;0;0;0;0;0
grandfathered;grandfath;32045;22848;0;0;0;0;0;0;0
grandfathering;grandfath;32046;4010;0;0;0;0;0;0;0
grandfatherly;grandfatherli;32047;1;0;0;0;0;0;0;0
grandfathers;grandfath;32048;924;0;0;0;0;0;0;0
grandiloquence;grandiloqu;32049;0;0,125;0,125;0;0;0;0;0
grandiloquences;grandiloqu;32050;0;0;0;0;0;0;0;0
grandiloquent;grandiloqu;32051;0;0,25;0,375;0;0;0;0;0
grandiose;grandios;32052;15;0,25;0,375;0;0;0;0;0
grandiosely;grandios;32053;0;0;0,25;0;0;0;0;0
grandiosities;grandios;32054;0;0;0;0;0;0;0;0
grandiosity;grandios;32055;2;0,125;0,125;0;0;0;0;0
grandly;grandli;32056;1;0;0,125;0;0;0;0;0
grandma;grandma;32057;234;0;0;0;0;0;0;0
grandmas;grandma;32058;0;0;0;0;0;0;0;0
grandmother;grandmoth;32059;196;0;0;0;0;0;0;0
grandmotherly;grandmotherli;32060;0;0;0;0;0;0;0;0
grandmothers;grandmoth;32061;30;0;0;0;0;0;0;0
grandnephew;grandnephew;32062;4;0;0,125;0;0;0;0;0
grandnephews;grandnephew;32063;34;0;0;0;0;0;0;0
grandness;grand;32064;0;0,125;0,25;0;0;0;0;0
grandnesses;grand;32065;0;0;0;0;0;0;0;0
grandniece;grandniec;32066;7;0;0;0;0;0;0;0
grandnieces;grandniec;32067;41;0;0;0;0;0;0;0
grandpa;grandpa;32068;53;0;0;0;0;0;0;0
grandparent;grandpar;32069;3292;0;0;0;0;0;0;0
grandparents;grandpar;32070;2496;0;0;0;0;0;0;0
grandpas;grandpa;32071;1;0;0;0;0;0;0;0
grands;grand;32072;141;0;0;0;0;0;0;0
grandson;grandson;32073;547;0;0;0;0;0;0;0
grandsons;grandson;32074;154;0;0;0;0;0;0;0
grandstand;grandstand;32075;2908;0;0;0;0;0;0;0
grandstanded;grandstand;32076;0;0;0;0;0;0;0;0
grandstanding;grandstand;32077;0;0;0;0;0;0;0;0
grandstands;grandstand;32078;578;0;0;0;0;0;0;0
granduncle;granduncl;32079;0;0;0;0;0;0;0;0
granduncles;granduncl;32080;0;0;0;0;0;0;0;0
grange;grang;32081;925;0;0;0;0;0;0;0
granges;grang;32082;581;0;0;0;0;0;0;0
granite;granit;32083;16431;0,75;0;0;0;0;0;0
granites;granit;32084;922;0;0;0;0;0;0;0
granitic;granit;32085;1737;0,375;0,5;0;0;0;0;0
grannie;granni;32086;0;0;0;0;0;0;0;0
grannies;granni;32087;0;0;0;0;0;0;0;0
granny;granni;32088;46;0;0;0;0;0;0;0
granodiorite;granodiorit;32089;1755;0;0;0;0;0;0;0
granola;granola;32090;740;0;0;0;0;0;0;0
granolas;granola;32091;44;0;0;0;0;0;0;0
grant;grant;32092;4318300;0;0,125;0;0;0;0;0
granted;grant;32093;5764413;0;0;0;0;0;0;0
grantee;grante;32094;196272;0;0;0;0;0;0;0
grantees;grante;32095;15480;0;0;0;0;0;0;0
granter;granter;32096;100;0;0;0;0;0;0;0
granters;granter;32097;15;0;0;0;0;0;0;0
granting;grant;32098;506993;0;0;0;0;0;0;0
grantor;grantor;32099;263563;0;0;0;2009;0;0;0
grantors;grantor;32100;25463;0;0;0;2009;0;0;0
grants;grant;32101;1396759;0;0;0;0;0;0;0
grantsmanship;grantsmanship;32102;2;0;0;0;0;0;0;0
grantsmanships;grantsmanship;32103;0;0;0;0;0;0;0;0
granular;granular;32104;7081;0;0;0;0;0;0;0
granularities;granular;32105;1;0;0;0;0;0;0;0
granularity;granular;32106;1042;0,25;0,125;0;0;0;0;0
granulate;granul;32107;120;0;0;0;0;0;0;0
granulated;granul;32108;1328;0;0;0;0;0;0;0
granulates;granul;32109;47;0;0;0;0;0;0;0
granulating;granul;32110;193;0;0;0;0;0;0;0
granulation;granul;32111;1090;0;0;0;0;0;0;0
granulations;granul;32112;90;0;0;0;0;0;0;0
granule;granul;32113;851;0;0;0;0;0;0;0
granules;granul;32114;5150;0;0;0;0;0;0;0
grape;grape;32115;16197;0;0;0;0;0;0;0
grapefruit;grapefruit;32116;789;0;0;0;0;0;0;0
grapefruits;grapefruit;32117;61;0;0;0;0;0;0;0
grapes;grape;32118;11688;0;0;0;0;0;0;0
grapeshot;grapeshot;32119;0;0;0;0;0;0;0;0
grapeshots;grapeshot;32120;0;0;0;0;0;0;0;0
grapevine;grapevin;32121;3639;0;0;0;0;0;0;0
grapevines;grapevin;32122;170;0;0;0;0;0;0;0
graph;graph;32123;99948;0;0;0;0;0;0;0
graphed;graph;32124;109;0;0;0;0;0;0;0
graphic;graphic;32125;58745;0;0;0;0;0;0;0
graphical;graphic;32126;16072;0;0;0;0;0;0;0
graphically;graphic;32127;1979;0;0,125;0;0;0;0;0
graphics;graphic;32128;75395;0;0;0;0;0;0;0
graphing;graph;32129;359;0;0;0;0;0;0;0
graphite;graphit;32130;23105;0;0;0;0;0;0;0
graphites;graphit;32131;50;0;0;0;0;0;0;0
graphologies;grapholog;32132;0;0;0;0;0;0;0;0
graphologist;graphologist;32133;0;0,125;0;0;0;0;0;0
graphologists;graphologist;32134;0;0;0;0;0;0;0;0
graphology;grapholog;32135;0;0,125;0;0;0;0;0;0
graphs;graph;32136;8145;0;0;0;0;0;0;0
grapnel;grapnel;32137;27;0;0;0;0;0;0;0
grapnels;grapnel;32138;4;0;0;0;0;0;0;0
grapple;grappl;32139;157;0;0;0;0;0;0;0
grappled;grappl;32140;34;0;0;0;0;0;0;0
grapples;grappl;32141;147;0;0;0;0;0;0;0
grappling;grappl;32142;126;0;0;0;0;0;0;0
grasp;grasp;32143;522;0;0,5;0;0;0;0;0
graspable;graspabl;32144;0;0;0,25;0;0;0;0;0
grasped;grasp;32145;57;0;0;0;0;0;0;0
grasping;grasp;32146;200;0,5;0;0;0;0;0;0
grasps;grasp;32147;7;0;0;0;0;0;0;0
grass;grass;32148;9514;0,125;0,125;0;0;0;0;0
grassed;grass;32149;103;0;0;0;0;0;0;0
grasses;grass;32150;1084;0;0;0;0;0;0;0
grasshopper;grasshopp;32151;38;0;0,125;0;0;0;0;0
grasshoppers;grasshopp;32152;23;0;0;0;0;0;0;0
grassier;grassier;32153;0;0;0;0;0;0;0;0
grassiest;grassiest;32154;0;0;0;0;0;0;0;0
grassing;grass;32155;21;0;0;0;0;0;0;0
grassland;grassland;32156;436;0;0;0;0;0;0;0
grasslands;grassland;32157;170;0;0;0;0;0;0;0
grassroots;grassroot;32158;2076;0;0;0;0;0;0;0
grassy;grassi;32159;206;0;0;0;0;0;0;0
grate;grate;32160;413;0,125;0;0;0;0;0;0
grated;grate;32161;572;0;0;0;0;0;0;0
grateful;grate;32162;1139;0,375;0,5;0;0;0;0;0
gratefully;grate;32163;60;0;0,25;0;0;0;0;0
gratefulness;grate;32164;4;0,5;0,125;0;0;0;0;0
gratefulnesses;grate;32165;0;0;0;0;0;0;0;0
grater;grater;32166;244;0;0;0;0;0;0;0
graters;grater;32167;15;0;0;0;0;0;0;0
grates;grate;32168;353;0;0;0;0;0;0;0
gratification;gratif;32169;248;0;0;0;0;0;0;0
gratifications;gratif;32170;32;0;0;0;0;0;0;0
gratified;gratifi;32171;262;0;0,5;0;0;0;0;0
gratifies;gratifi;32172;1;0;0;0;0;0;0;0
gratify;gratifi;32173;6;0;0,375;0;0;0;0;0
gratifying;gratifi;32174;443;0,25;0,5;0;0;0;0;0
grating;grate;32175;1917;0;0;0;0;0;0;0
gratingly;gratingli;32176;0;0;0;0;0;0;0;0
gratings;grate;32177;719;0;0;0;0;0;0;0
gratis;grati;32178;430;0;0;0;0;0;0;0
gratitude;gratitud;32179;602;0,5;0,25;0;0;0;0;0
gratitudes;gratitud;32180;1;0;0;0;0;0;0;0
gratuities;gratuiti;32181;5505;0;0;0;0;0;0;0
gratuitous;gratuit;32182;1602;0,5;0;0;0;0;0;0
gratuitously;gratuit;32183;1555;0,5;0,125;0;0;0;0;0
gratuitousness;gratuit;32184;0;0;0;0;0;0;0;0
gratuitousnesses;gratuit;32185;0;0;0;0;0;0;0;0
gratuity;gratuiti;32186;3165;0,25;0,25;0;0;0;0;0
gravamen;gravamen;32187;525;0;0;0;0;0;0;0
gravamens;gravamen;32188;0;0;0;0;0;0;0;0
gravamina;gravamina;32189;0;0;0;0;0;0;0;0
grave;grave;32190;2124;0;0;0;0;0;0;0
graved;grave;32191;0;0;0;0;0;0;0;0
gravedigger;gravedigg;32192;0;0;0;0;0;0;0;0
gravediggers;gravedigg;32193;0;0;0;0;0;0;0;0
gravel;gravel;32194;15464;0;0;0;0;0;0;0
graveled;gravel;32195;163;0;0;0;0;0;0;0
graveling;gravel;32196;2;0;0;0;0;0;0;0
gravelled;gravel;32197;4;0;0;0;0;0;0;0
gravelling;gravel;32198;2;0;0;0;0;0;0;0
gravelly;gravelli;32199;42;0,125;0;0;0;0;0;0
gravels;gravel;32200;1825;0;0;0;0;0;0;0
gravely;grave;32201;381;0,25;0;0;0;0;0;0
graven;graven;32202;68;0;0;0;0;0;0;0
graveness;grave;32203;11;0;0,5;0;0;0;0;0
gravenesses;grave;32204;0;0;0;0;0;0;0;0
graver;graver;32205;202;0;0;0;0;0;0;0
graves;grave;32206;1871;0;0;0;0;0;0;0
graveside;gravesid;32207;0;0;0;0;0;0;0;0
gravesides;gravesid;32208;0;0;0;0;0;0;0;0
gravest;gravest;32209;7;0;0;0;0;0;0;0
gravestone;graveston;32210;0;0;0;0;0;0;0;0
gravestones;graveston;32211;0;0;0;0;0;0;0;0
graveyard;graveyard;32212;106;0;0;0;0;0;0;0
graveyards;graveyard;32213;13;0;0;0;0;0;0;0
gravid;gravid;32214;3;0;0;0;0;0;0;0
gravies;gravi;32215;404;0;0;0;0;0;0;0
gravimeter;gravimet;32216;8;0;0;0;0;0;0;0
gravimeters;gravimet;32217;2;0;0;0;0;0;0;0
graving;grave;32218;242;0;0;0;0;0;0;0
gravitate;gravit;32219;305;0;0,125;0;0;0;0;0
gravitated;gravit;32220;83;0;0;0;0;0;0;0
gravitates;gravit;32221;32;0;0;0;0;0;0;0
gravitating;gravit;32222;54;0;0;0;0;0;0;0
gravitation;gravit;32223;51;0;0;0;0;0;0;0
gravitational;gravit;32224;484;0;0;0;0;0;0;0
gravitations;gravit;32225;0;0;0;0;0;0;0;0
gravities;graviti;32226;327;0;0;0;0;0;0;0
gravity;graviti;32227;17045;0;0;0;0;0;0;0
gravy;gravi;32228;459;0;0;0;0;0;0;0
gray;gray;32229;16148;0;0;0;0;0;0;0
graybeard;graybeard;32230;2;0;0;0;0;0;0;0
graybeards;graybeard;32231;0;0;0;0;0;0;0;0
grayed;gray;32232;3;0;0;0;0;0;0;0
grayer;grayer;32233;16;0;0;0;0;0;0;0
grayest;grayest;32234;0;0;0;0;0;0;0;0
graying;gray;32235;115;0;0;0;0;0;0;0
grayish;grayish;32236;48;0;0;0;0;0;0;0
grayness;gray;32237;0;0,125;0;0;0;0;0;0
graynesses;gray;32238;0;0;0;0;0;0;0;0
grays;gray;32239;566;0;0;0;0;0;0;0
grayscale;grayscal;32240;361;0;0;0;0;0;0;0
graze;graze;32241;240;0;0;0;0;0;0;0
grazed;graze;32242;32;0;0;0;0;0;0;0
grazer;grazer;32243;287;0;0;0;0;0;0;0
grazers;grazer;32244;0;0;0;0;0;0;0;0
grazes;graze;32245;3;0;0;0;0;0;0;0
grazing;graze;32246;2149;0;0;0;0;0;0;0
grease;greas;32247;7290;0,125;0;0;0;0;0;0
greased;greas;32248;27;0,25;0;0;0;0;0;0
greasepaint;greasepaint;32249;0;0;0;0;0;0;0;0
greasepaints;greasepaint;32250;0;0;0;0;0;0;0;0
greases;greas;32251;1688;0;0;0;0;0;0;0
greasier;greasier;32252;0;0;0;0;0;0;0;0
greasiest;greasiest;32253;0;0;0;0;0;0;0;0
greasily;greasili;32254;0;0;0,25;0;0;0;0;0
greasiness;greasi;32255;13;0,125;0;0;0;0;0;0
greasinesses;greasi;32256;0;0;0;0;0;0;0;0
greasing;greas;32257;69;0;0;0;0;0;0;0
greasy;greasi;32258;342;0,875;0;0;0;0;0;0
great;great;32259;114809;0;0,5;0;0;0;0;0
greatcoat;greatcoat;32260;0;0;0;0;0;0;0;0
greatcoats;greatcoat;32261;0;0;0;0;0;0;0;0
greater;greater;32262;2896903;0,25;0,5;0;0;0;0;0
greatest;greatest;32263;111931;0;0,875;0;0;0;0;0
greathearted;greatheart;32264;0;0;0,625;0;0;0;0;0
greatly;greatli;32265;87702;0;0,125;0;0;0;0;0
greatness;great;32266;114;0;0,25;0;0;0;0;0
greatnesses;great;32267;0;0;0;0;0;0;0;0
greats;great;32268;60;0;0;0;0;0;0;0
grebe;grebe;32269;215;0;0;0;0;0;0;0
grebes;grebe;32270;0;0;0;0;0;0;0;0
greed;greed;32271;354;0,375;0;0;0;0;0;0
greedier;greedier;32272;0;0;0;0;0;0;0;0
greediest;greediest;32273;0;0;0;0;0;0;0;0
greedily;greedili;32274;0;0;0,125;0;0;0;0;0
greediness;greedi;32275;0;0,125;0;0;0;0;0;0
greedinesses;greedi;32276;0;0;0;0;0;0;0;0
greeds;greed;32277;0;0;0;0;0;0;0;0
greedy;greedi;32278;6;0,25;0,375;0;0;0;0;0
green;green;32279;95190;0;0;0;0;0;0;0
greenback;greenback;32280;432;0;0;0;0;0;0;0
greenbacks;greenback;32281;53;0;0;0;0;0;0;0
greenbelt;greenbelt;32282;1399;0;0;0;0;0;0;0
greenbelts;greenbelt;32283;71;0;0;0;0;0;0;0
greened;green;32284;16;0;0;0;0;0;0;0
greener;greener;32285;502;0;0;0;0;0;0;0
greeneries;greeneri;32286;0;0;0;0;0;0;0;0
greenery;greeneri;32287;592;0;0;0;0;0;0;0
greenest;greenest;32288;34;0;0;0;0;0;0;0
greenfield;greenfield;32289;9480;0;0;0;0;0;0;0
greengage;greengag;32290;1;0;0;0;0;0;0;0
greengages;greengag;32291;0;0;0;0;0;0;0;0
greengrocer;greengroc;32292;0;0;0,125;0;0;0;0;0
greengrocers;greengroc;32293;1;0;0;0;0;0;0;0
greenhorn;greenhorn;32294;18;0,25;0;0;0;0;0;0
greenhorns;greenhorn;32295;0;0;0;0;0;0;0;0
greenhouse;greenhous;32296;100053;0;0;0;0;0;0;0
greenhouses;greenhous;32297;1911;0;0;0;0;0;0;0
greening;green;32298;242;0,375;0,5;0;0;0;0;0
greenish;greenish;32299;177;0,125;0;0;0;0;0;0
greenly;greenli;32300;31;0;0;0;0;0;0;0
greenmail;greenmail;32301;235;0;0;0;0;0;0;0
greenmails;greenmail;32302;0;0;0;0;0;0;0;0
greenness;green;32303;4;0;0;0;0;0;0;0
greennesses;green;32304;0;0;0;0;0;0;0;0
greenroom;greenroom;32305;0;0;0;0;0;0;0;0
greenrooms;greenroom;32306;0;0;0;0;0;0;0;0
greens;green;32307;3922;0;0;0;0;0;0;0
greensward;greensward;32308;0;0;0;0;0;0;0;0
greenswards;greensward;32309;0;0;0;0;0;0;0;0
greenwood;greenwood;32310;7008;0,125;0,375;0;0;0;0;0
greenwoods;greenwood;32311;6;0;0;0;0;0;0;0
greet;greet;32312;647;0,125;0;0;0;0;0;0
greeted;greet;32313;297;0;0;0;0;0;0;0
greeter;greeter;32314;37;0;0;0;0;0;0;0
greeters;greeter;32315;88;0;0;0;0;0;0;0
greeting;greet;32316;8807;0;0,5;0;0;0;0;0
greetings;greet;32317;1797;0;0;0;0;0;0;0
greets;greet;32318;108;0;0;0;0;0;0;0
gregarious;gregari;32319;5;0,25;0;0;0;0;0;0
gregariously;gregari;32320;0;0;0,25;0;0;0;0;0
gregariousness;gregari;32321;1;0,625;0;0;0;0;0;0
gregariousnesses;gregari;32322;0;0;0;0;0;0;0;0
gremlin;gremlin;32323;1;0;0;0;0;0;0;0
gremlins;gremlin;32324;1;0;0;0;0;0;0;0
grenade;grenad;32325;242;0;0;0;0;0;0;0
grenades;grenad;32326;321;0;0;0;0;0;0;0
grenadier;grenadi;32327;83;0;0;0;0;0;0;0
grenadiers;grenadi;32328;0;0;0;0;0;0;0;0
grenadine;grenadin;32329;2;0;0;0;0;0;0;0
grenadines;grenadin;32330;110;0;0;0;0;0;0;0
grew;grew;32331;215894;0;0;0;0;0;0;0
grey;grey;32332;3196;0;0;0;0;0;0;0
greyed;grey;32333;0;0,25;0;0;0;0;0;0
greyer;greyer;32334;3;0;0;0;0;0;0;0
greyest;greyest;32335;0;0;0;0;0;0;0;0
greyhound;greyhound;32336;3246;0;0;0;0;0;0;0
greyhounds;greyhound;32337;141;0;0;0;0;0;0;0
greying;grey;32338;4;0;0;0;0;0;0;0
greys;grey;32339;6;0;0;0;0;0;0;0
grid;grid;32340;98768;0;0;0;0;0;0;0
griddle;griddl;32341;235;0;0;0;0;0;0;0
griddlecake;griddlecak;32342;0;0;0;0;0;0;0;0
griddlecakes;griddlecak;32343;0;0;0;0;0;0;0;0
griddles;griddl;32344;278;0;0;0;0;0;0;0
gridiron;gridiron;32345;40;0;0;0;0;0;0;0
gridirons;gridiron;32346;0;0;0;0;0;0;0;0
gridlock;gridlock;32347;321;0,75;0;0;0;0;0;0
gridlocked;gridlock;32348;2;0;0;0;0;0;0;0
gridlocks;gridlock;32349;0;0;0;0;0;0;0;0
grids;grid;32350;6304;0;0;0;0;0;0;0
grief;grief;32351;123;0,25;0,375;0;0;0;0;0
griefs;grief;32352;13;0;0;0;0;0;0;0
grievance;grievanc;32353;27327;0,125;0;0;0;0;0;0
grievances;grievanc;32354;15366;0,5;0;0;0;0;0;0
grieve;griev;32355;447;0,375;0;0;0;0;0;0
grieved;griev;32356;82;0;0;0;0;0;0;0
griever;griever;32357;11;0,125;0;0;0;0;0;0
grievers;griever;32358;3;0;0;0;0;0;0;0
grieves;griev;32359;59;0;0;0;0;0;0;0
grieving;griev;32360;160;0,625;0;0;0;0;0;0
grievous;grievou;32361;172;0,875;0;0;0;0;0;0
grievously;grievous;32362;5;0;0,25;0;0;0;0;0
grievousness;grievous;32363;0;0;0;0;0;0;0;0
grievousnesses;grievous;32364;0;0;0;0;0;0;0;0
griffin;griffin;32365;8976;0;0;0;0;0;0;0
griffins;griffin;32366;11;0;0;0;0;0;0;0
griffon;griffon;32367;248;0;0;0;0;0;0;0
griffons;griffon;32368;0;0;0;0;0;0;0;0
grill;grill;32369;9175;0;0;0;0;0;0;0
grille;grill;32370;1329;0;0;0;0;0;0;0
grilled;grill;32371;1759;0;0,125;0;0;0;0;0
grilles;grill;32372;1207;0;0;0;0;0;0;0
grilling;grill;32373;677;0;0;0;0;0;0;0
grills;grill;32374;3566;0;0;0;0;0;0;0
grim;grim;32375;204;0,375;0,5;0;0;0;0;0
grimace;grimac;32376;2;0;0;0;0;0;0;0
grimaced;grimac;32377;0;0;0;0;0;0;0;0
grimaces;grimac;32378;0;0;0;0;0;0;0;0
grimacing;grimac;32379;3;0;0;0;0;0;0;0
grime;grime;32380;273;0,75;0;0;0;0;0;0
grimed;grime;32381;0;0;0;0;0;0;0;0
grimes;grime;32382;1225;0;0;0;0;0;0;0
grimier;grimier;32383;0;0;0;0;0;0;0;0
grimiest;grimiest;32384;0;0;0;0;0;0;0;0
griminess;grimi;32385;0;0,125;0;0;0;0;0;0
griminesses;grimi;32386;0;0;0;0;0;0;0;0
griming;grime;32387;0;0;0;0;0;0;0;0
grimly;grimli;32388;3;0;0,25;0;0;0;0;0
grimmer;grimmer;32389;50;0;0;0;0;0;0;0
grimmest;grimmest;32390;0;0;0;0;0;0;0;0
grimness;grim;32391;0;0,375;0,375;0;0;0;0;0
grimnesses;grim;32392;0;0;0;0;0;0;0;0
grimy;grimi;32393;1;0,625;0;0;0;0;0;0
grin;grin;32394;243;0;0;0;0;0;0;0
grind;grind;32395;2315;0;0;0;0;0;0;0
